<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,5,20221118,160000,60944.0000000,60950.0000000,60925.0000000,60949.0000000,3903
SPFB.Si,5,20221118,160500,60948.0000000,60997.0000000,60946.0000000,60997.0000000,7992
SPFB.Si,5,20221118,161000,60997.0000000,61012.0000000,60971.0000000,60985.0000000,9826
SPFB.Si,5,20221118,161500,60984.0000000,60996.0000000,60965.0000000,60990.0000000,5603
SPFB.Si,5,20221118,162000,60989.0000000,61076.0000000,60989.0000000,61050.0000000,15212
SPFB.Si,5,20221118,162500,61050.0000000,61100.0000000,61038.0000000,61055.0000000,12554
SPFB.Si,5,20221118,163000,61055.0000000,61111.0000000,61038.0000000,61087.0000000,5186
SPFB.Si,5,20221118,163500,61087.0000000,61124.0000000,61057.0000000,61086.0000000,8846
SPFB.Si,5,20221118,164000,61085.0000000,61117.0000000,61074.0000000,61093.0000000,3666
SPFB.Si,5,20221118,164500,61093.0000000,61160.0000000,61093.0000000,61113.0000000,9360
SPFB.Si,5,20221118,165000,61113.0000000,61130.0000000,61077.0000000,61088.0000000,7936
SPFB.Si,5,20221118,165500,61090.0000000,61095.0000000,61068.0000000,61080.0000000,3981
SPFB.Si,5,20221118,170000,61078.0000000,61135.0000000,61075.0000000,61113.0000000,4980
SPFB.Si,5,20221118,170500,61117.0000000,61188.0000000,61117.0000000,61188.0000000,7975
SPFB.Si,5,20221118,171000,61184.0000000,61222.0000000,61170.0000000,61170.0000000,16027
SPFB.Si,5,20221118,171500,61170.0000000,61190.0000000,61144.0000000,61145.0000000,7284
SPFB.Si,5,20221118,172000,61149.0000000,61200.0000000,61118.0000000,61131.0000000,6187
SPFB.Si,5,20221118,172500,61130.0000000,61143.0000000,61102.0000000,61118.0000000,4019
SPFB.Si,5,20221118,173000,61118.0000000,61120.0000000,61050.0000000,61052.0000000,5388
SPFB.Si,5,20221118,173500,61053.0000000,61075.0000000,61023.0000000,61036.0000000,8354
SPFB.Si,5,20221118,174000,61037.0000000,61040.0000000,61025.0000000,61032.0000000,2774
SPFB.Si,5,20221118,174500,61032.0000000,61040.0000000,61029.0000000,61040.0000000,5048
SPFB.Si,5,20221118,175000,61040.0000000,61040.0000000,61012.0000000,61035.0000000,5340
SPFB.Si,5,20221118,175500,61035.0000000,61040.0000000,61027.0000000,61029.0000000,3818
SPFB.Si,5,20221118,180000,61030.0000000,61075.0000000,61027.0000000,61064.0000000,4749
SPFB.Si,5,20221118,180500,61064.0000000,61132.0000000,61059.0000000,61114.0000000,11358
SPFB.Si,5,20221118,181000,61115.0000000,61116.0000000,61015.0000000,61020.0000000,7812
SPFB.Si,5,20221118,181500,61020.0000000,61046.0000000,60965.0000000,60966.0000000,7829
SPFB.Si,5,20221118,182000,60967.0000000,61008.0000000,60964.0000000,60971.0000000,3741
SPFB.Si,5,20221118,182500,60976.0000000,60980.0000000,60956.0000000,60957.0000000,2401
SPFB.Si,5,20221118,183000,60956.0000000,60966.0000000,60919.0000000,60920.0000000,5272
SPFB.Si,5,20221118,183500,60919.0000000,60944.0000000,60905.0000000,60931.0000000,4302
