<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,15,20220517,141500,64528.0000000,64528.0000000,64328.0000000,64414.0000000,31098
SPFB.Si,15,20220517,143000,64415.0000000,64487.0000000,64363.0000000,64439.0000000,18746
SPFB.Si,15,20220517,144500,64437.0000000,64678.0000000,64431.0000000,64597.0000000,38505
SPFB.Si,15,20220517,150000,64597.0000000,64698.0000000,64375.0000000,64667.0000000,45835
SPFB.Si,15,20220517,151500,64660.0000000,65000.0000000,64646.0000000,65000.0000000,175996
SPFB.Si,15,20220517,153000,65000.0000000,65185.0000000,64617.0000000,64743.0000000,125963
SPFB.Si,15,20220517,154500,64743.0000000,64921.0000000,64635.0000000,64817.0000000,60186
SPFB.Si,15,20220517,160000,64816.0000000,65085.0000000,64808.0000000,64840.0000000,66355
SPFB.Si,15,20220517,161500,64841.0000000,65030.0000000,64708.0000000,64756.0000000,47568
SPFB.Si,15,20220517,163000,64749.0000000,64966.0000000,64680.0000000,64890.0000000,36271
SPFB.Si,15,20220517,164500,64890.0000000,64947.0000000,64804.0000000,64896.0000000,31064
SPFB.Si,15,20220517,170000,64896.0000000,64937.0000000,64722.0000000,64778.0000000,29137
SPFB.Si,15,20220517,171500,64778.0000000,64835.0000000,64511.0000000,64631.0000000,53521
SPFB.Si,15,20220517,173000,64632.0000000,64679.0000000,64511.0000000,64598.0000000,33186
SPFB.Si,15,20220517,174500,64597.0000000,64944.0000000,64570.0000000,64872.0000000,51277
SPFB.Si,15,20220517,180000,64871.0000000,64983.0000000,64679.0000000,64690.0000000,36150
SPFB.Si,15,20220517,181500,64690.0000000,64923.0000000,64676.0000000,64857.0000000,32795
SPFB.Si,15,20220517,183000,64852.0000000,64872.0000000,64719.0000000,64777.0000000,16132
SPFB.Si,15,20220517,184500,64777.0000000,64924.0000000,64701.0000000,64712.0000000,34903
SPFB.Si,15,20220518,101500,64710.0000000,65199.0000000,64540.0000000,64927.0000000,141343
SPFB.Si,15,20220518,103000,64927.0000000,65188.0000000,64754.0000000,65057.0000000,85696
SPFB.Si,15,20220518,104500,65056.0000000,65170.0000000,64953.0000000,65047.0000000,67244
SPFB.Si,15,20220518,110000,65046.0000000,65370.0000000,64829.0000000,64946.0000000,120024
SPFB.Si,15,20220518,111500,64945.0000000,64971.0000000,64621.0000000,64779.0000000,87264
SPFB.Si,15,20220518,113000,64776.0000000,64875.0000000,64670.0000000,64757.0000000,39078
SPFB.Si,15,20220518,114500,64763.0000000,64817.0000000,64258.0000000,64476.0000000,186439
SPFB.Si,15,20220518,120000,64469.0000000,64495.0000000,64180.0000000,64489.0000000,80087
SPFB.Si,15,20220518,121500,64489.0000000,64588.0000000,64316.0000000,64501.0000000,47136
SPFB.Si,15,20220518,123000,64502.0000000,64549.0000000,64350.0000000,64389.0000000,29390
SPFB.Si,15,20220518,124500,64385.0000000,64478.0000000,64350.0000000,64465.0000000,29461
SPFB.Si,15,20220518,130000,64465.0000000,64541.0000000,64362.0000000,64402.0000000,23570
SPFB.Si,15,20220518,131500,64395.0000000,64416.0000000,64247.0000000,64308.0000000,54302
SPFB.Si,15,20220518,133000,64306.0000000,64310.0000000,64137.0000000,64229.0000000,53850
SPFB.Si,15,20220518,134500,64225.0000000,64354.0000000,64220.0000000,64264.0000000,20365
SPFB.Si,15,20220518,140000,64264.0000000,64374.0000000,64256.0000000,64287.0000000,20566
SPFB.Si,15,20220518,141500,64287.0000000,64340.0000000,64254.0000000,64307.0000000,14051
SPFB.Si,15,20220518,143000,64302.0000000,64360.0000000,64271.0000000,64278.0000000,31684
SPFB.Si,15,20220518,144500,64282.0000000,64310.0000000,64175.0000000,64268.0000000,49535
SPFB.Si,15,20220518,150000,64268.0000000,64345.0000000,64256.0000000,64326.0000000,36511
SPFB.Si,15,20220518,151500,64325.0000000,64471.0000000,64074.0000000,64190.0000000,112524
SPFB.Si,15,20220518,153000,64190.0000000,64274.0000000,64115.0000000,64220.0000000,32983
SPFB.Si,15,20220518,154500,64222.0000000,64243.0000000,64037.0000000,64089.0000000,45103
SPFB.Si,15,20220518,160000,64095.0000000,64148.0000000,63962.0000000,64144.0000000,48968
SPFB.Si,15,20220518,161500,64143.0000000,64447.0000000,64101.0000000,64442.0000000,49479
SPFB.Si,15,20220518,163000,64444.0000000,64789.0000000,64339.0000000,64518.0000000,95754
SPFB.Si,15,20220518,164500,64518.0000000,64611.0000000,64357.0000000,64530.0000000,46987
SPFB.Si,15,20220518,170000,64531.0000000,64730.0000000,64459.0000000,64649.0000000,45953
SPFB.Si,15,20220518,171500,64642.0000000,64713.0000000,64259.0000000,64378.0000000,64485
SPFB.Si,15,20220518,173000,64373.0000000,64442.0000000,64313.0000000,64337.0000000,19427
SPFB.Si,15,20220518,174500,64330.0000000,64334.0000000,64120.0000000,64295.0000000,34703
SPFB.Si,15,20220518,180000,64291.0000000,64333.0000000,64213.0000000,64232.0000000,23044
